"","subject_nr","target","response_time","famsize","LogBf"
"19219",142,"knocker",576,"L",7.01
"19220",142,"kicking",534,"L",6.92
"19221",142,"dietary",625,"S",7.07
"19222",142,"barker",596,"L",5.96
"19223",142,"design",503,"S",8.1
"19224",142,"attacker",513,"S",8.13
"19225",142,"collector",578,"L",8.08
"19226",142,"angelic",556,"S",6.34
"19227",142,"seeker",539,"S",7.68
"19228",142,"singer",645,"S",7.69
"19229",142,"heater",614,"L",7.97
"19230",142,"feeder",441,"L",7.94
"19231",142,"campaigner",485,"S",7.6
"19232",142,"bossy",551,"S",6.31
"19233",142,"harmless",510,"S",7
"19234",142,"conductor",567,"L",6.99
"19235",142,"destroyer",503,"S",7.55
"19236",142,"blindness",530,"L",6.93
"19237",142,"cooling",445,"L",7.27
"19238",142,"bootless",626,"L",6.85
"19239",143,"noticeable",992,"S",8.14
"19240",143,"cleaner",764,"L",7.96
"19241",143,"professor",995,"L",8.18
"19242",143,"peaking",904,"S",6.3
"19243",143,"dryness",775,"L",7.77
"19244",143,"cloudless",989,"L",7.07
"19245",143,"weedy",784,"L",6.59
"19246",143,"deafness",984,"L",5.67
"19247",143,"wrongly",737,"L",8.17
"19248",143,"attacker",654,"S",8.13
"19249",143,"avoidable",604,"S",7.68
"19250",143,"bomber",484,"L",7.1
"19251",143,"painter",580,"L",8.21
"19252",143,"flexible",578,"L",6.5
"19253",143,"doubtful",635,"L",8.33
"19254",143,"guileless",708,"L",4.11
"19255",143,"verbal",663,"L",6.05
"19256",143,"speller",753,"L",6.66
"19257",143,"detectable",900,"S",6.89
"19258",143,"barker",995,"L",5.96
"19259",143,"sailor",693,"L",6.61
"19260",143,"widowed",679,"S",6.21
"19261",143,"raider",568,"S",6.22
"19262",143,"destroyer",713,"S",7.55
"19263",143,"blindness",804,"L",6.93
"19264",143,"toaster",548,"S",5.83
"19265",143,"faithful",638,"L",7.19
"19266",143,"design",990,"S",8.1
"19267",143,"bootless",777,"L",6.85
"19268",143,"teacher",633,"S",8.64
"19269",143,"feeder",659,"L",7.94
"19270",143,"insistent",995,"S",7.4
"19271",143,"striker",615,"L",8.14
"19272",143,"editor",711,"L",7.17
"19273",143,"risky",608,"S",7.51
"19274",143,"buyer",680,"S",8.39
"19275",143,"tutoring",994,"S",6.212606096
"19276",143,"chilly",786,"S",6.19
"19277",143,"harmless",786,"S",7
"19278",143,"bearded",700,"S",6.36
"19279",143,"mildness",966,"S",6.52
"19280",143,"planner",627,"S",8.61
"19281",143,"excitement",579,"L",7.56
"19282",143,"seeker",521,"S",7.68
"19283",143,"hunter",770,"L",7.47
"19284",143,"quietly",602,"L",7.9
"19285",143,"lender",757,"S",6.22
"19286",143,"neatly",751,"S",6.83
"19287",143,"laughing",451,"L",8.34
"19288",143,"kicking",679,"L",6.92
"19289",143,"guarding",637,"L",7.62
"19290",143,"dampish",851,"L",6.43
"19291",143,"effortless",717,"S",7.81
"19292",143,"hugely",505,"S",7.56
"19293",143,"knocker",987,"L",7.01
"19294",143,"puncher",744,"L",5.78
"19295",143,"pusher",988,"L",7.83
"19296",143,"jailer",717,"S",6.52
"19297",143,"dullness",724,"S",6.56
"19298",143,"dancer",646,"L",7.6
"19299",143,"madness",805,"L",7.17
"19300",143,"listener",683,"S",8.03
"19301",143,"collector",711,"L",8.08
"19302",143,"cooling",699,"L",7.27
"19303",143,"boldness",711,"S",5.94
"19304",143,"campaigner",843,"S",7.6
"19305",143,"heater",500,"L",7.97
"19306",143,"mossy",555,"S",5
"19307",143,"locker",643,"L",7.41
"19308",143,"guilty",922,"S",7.36
"19309",143,"richness",718,"S",7.96
"19310",143,"strangeness",988,"S",7.98
"19311",143,"locally",719,"S",8.41
"19312",143,"dietary",744,"S",7.07
"19313",143,"swimmer",6542,"L",7.04
"19314",143,"costly",717,"S",8.35
"19315",143,"amazement",753,"S",6.78
"19316",143,"magical",622,"S",6.92
"19317",143,"amusement",993,"S",6.75
"19318",143,"awareness",633,"S",7.78
"19319",143,"angelic",990,"S",6.34
"19320",143,"composer",887,"L",7.08
"19321",143,"thruster",991,"S",6.37
"19322",143,"grimly",878,"S",6.31
"19323",143,"shameful",657,"L",6.9
"19324",143,"bossy",423,"S",6.31
"19325",143,"enjoyment",519,"S",7.93
"19326",143,"conductor",583,"L",6.99
"19327",143,"allowance",643,"S",8.52
"19328",143,"stylish",903,"L",7.66
"19329",143,"jumping",591,"L",7.24
"19330",143,"singer",609,"S",7.69
"19331",143,"densely",995,"S",6.48
"19332",143,"parking",675,"L",7.57
"19333",143,"tossing",662,"S",6.01
"19334",143,"renter",774,"L",7.43
"19335",143,"boneless",845,"L",7.31
"19336",143,"creamy",782,"L",6.67
"19337",143,"shapely",987,"L",7.55
"19338",143,"dreamer",826,"L",7.75
"19339",144,"harmless",738,"S",7
"19340",144,"barker",808,"L",5.96
"19341",144,"amusement",819,"S",6.75
"19342",144,"jailer",699,"S",6.52
"19343",144,"thruster",934,"S",6.37
"19344",144,"raider",925,"S",6.22
"19345",144,"composer",556,"L",7.08
"19346",144,"peaking",540,"S",6.3
"19347",144,"densely",581,"S",6.48
"19348",144,"richness",788,"S",7.96
"19349",144,"striker",575,"L",8.14
"19350",144,"boldness",555,"S",5.94
"19351",144,"puncher",667,"L",5.78
"19352",144,"verbal",464,"L",6.05
"19353",144,"excitement",597,"L",7.56
"19354",144,"shameful",555,"L",6.9
"19355",144,"cloudless",664,"L",7.07
"19356",144,"detectable",748,"S",6.89
"19357",144,"insistent",614,"S",7.4
"19358",144,"angelic",716,"S",6.34
"19359",144,"design",604,"S",8.1
"19360",144,"dampish",753,"L",6.43
"19361",144,"magical",613,"S",6.92
"19362",144,"singer",647,"S",7.69
"19363",144,"noticeable",825,"S",8.14
"19364",144,"mildness",739,"S",6.52
"19365",144,"costly",510,"S",8.35
"19366",144,"faithful",647,"L",7.19
"19367",144,"madness",562,"L",7.17
"19368",144,"doubtful",568,"L",8.33
"19369",144,"laughing",659,"L",8.34
"19370",144,"wrongly",563,"L",8.17
"19371",144,"guarding",599,"L",7.62
"19372",144,"tossing",529,"S",6.01
"19373",144,"buyer",550,"S",8.39
"19374",144,"effortless",547,"S",7.81
"19375",144,"editor",671,"L",7.17
"19376",144,"allowance",552,"S",8.52
"19377",144,"sailor",534,"L",6.61
"19378",144,"flexible",521,"L",6.5
"19379",144,"strangeness",534,"S",7.98
"19380",144,"dietary",804,"S",7.07
"19381",144,"feeder",788,"L",7.94
"19382",144,"bootless",547,"L",6.85
"19383",144,"avoidable",671,"S",7.68
"19384",144,"cleaner",582,"L",7.96
"19385",144,"locally",572,"S",8.41
"19386",144,"swimmer",459,"L",7.04
"19387",144,"dryness",644,"L",7.77
"19388",144,"teacher",514,"S",8.64
"19389",144,"attacker",498,"S",8.13
"19390",144,"tutoring",635,"S",6.212606096
"19391",144,"risky",598,"S",7.51
"19392",144,"cooling",618,"L",7.27
"19393",144,"professor",596,"L",8.18
"19394",144,"weedy",712,"L",6.59
"19395",144,"stylish",803,"L",7.66
"19396",144,"renter",574,"L",7.43
"19397",144,"bossy",820,"S",6.31
"19398",144,"neatly",724,"S",6.83
"19399",144,"blindness",663,"L",6.93
"19400",144,"amazement",673,"S",6.78
"19401",144,"guilty",661,"S",7.36
"19402",144,"collector",686,"L",8.08
"19403",144,"heater",711,"L",7.97
"19404",144,"speller",613,"L",6.66
"19405",144,"widowed",562,"S",6.21
"19406",144,"hugely",708,"S",7.56
"19407",144,"guileless",693,"L",4.11
"19408",144,"hunter",464,"L",7.47
"19409",144,"jumping",610,"L",7.24
"19410",144,"creamy",841,"L",6.67
"19411",144,"pusher",576,"L",7.83
"19412",144,"parking",686,"L",7.57
"19413",144,"seeker",906,"S",7.68
"19414",144,"boneless",787,"L",7.31
"19415",144,"grimly",901,"S",6.31
"19416",144,"listener",442,"S",8.03
"19417",144,"dullness",636,"S",6.56
"19418",144,"conductor",677,"L",6.99
"19419",144,"planner",531,"S",8.61
"19420",144,"campaigner",659,"S",7.6
"19421",144,"mossy",809,"S",5
"19422",144,"knocker",635,"L",7.01
"19423",144,"enjoyment",509,"S",7.93
"19424",144,"deafness",930,"L",5.67
"19425",144,"dancer",584,"L",7.6
"19426",144,"quietly",537,"L",7.9
"19427",144,"shapely",466,"L",7.55
"19428",144,"locker",565,"L",7.41
"19429",144,"bomber",667,"L",7.1
"19430",144,"chilly",679,"S",6.19
"19431",144,"destroyer",545,"S",7.55
"19432",144,"lender",895,"S",6.22
"19433",144,"toaster",508,"S",5.83
"19434",144,"painter",693,"L",8.21
"19435",144,"dreamer",444,"L",7.75
"19436",144,"bearded",653,"S",6.36
"19437",144,"kicking",677,"L",6.92
"19438",144,"awareness",555,"S",7.78
"19439",144,"weedy",627,"L",6.59
"19440",144,"planner",647,"S",8.61
"19441",144,"harmless",495,"S",7
"19442",144,"painter",531,"L",8.21
"19443",144,"guarding",598,"L",7.62
"19444",144,"dryness",779,"L",7.77
"19445",144,"cloudless",996,"L",7.07
"19446",144,"blindness",520,"L",6.93
"19447",144,"swimmer",513,"L",7.04
"19448",144,"allowance",631,"S",8.52
"19449",144,"insistent",618,"S",7.4
"19450",144,"madness",670,"L",7.17
"19451",144,"grimly",751,"S",6.31
"19452",144,"angelic",772,"S",6.34
"19453",144,"destroyer",672,"S",7.55
"19454",144,"hunter",573,"L",7.47
"19455",144,"shameful",622,"L",6.9
"19456",144,"thruster",849,"S",6.37
"19457",144,"verbal",713,"L",6.05
"19458",144,"laughing",615,"L",8.34
"19459",144,"teacher",593,"S",8.64
"19460",144,"dampish",526,"L",6.43
"19461",144,"composer",666,"L",7.08
"19462",144,"sailor",640,"L",6.61
"19463",144,"wrongly",487,"L",8.17
"19464",144,"costly",609,"S",8.35
"19465",144,"guileless",999,"L",4.11
"19466",144,"quietly",998,"L",7.9
"19467",144,"speller",998,"L",6.66
"19468",144,"dullness",999,"S",6.56
"19469",144,"guilty",998,"S",7.36
"19470",144,"detectable",998,"S",6.89
"19471",144,"shapely",998,"L",7.55
"19472",144,"deafness",998,"L",5.67
"19473",144,"feeder",996,"L",7.94
"19474",144,"design",996,"S",8.1
"19475",144,"barker",998,"L",5.96
"19476",144,"amusement",999,"S",6.75
"19477",144,"attacker",998,"S",8.13
"19478",144,"singer",999,"S",7.69
"19479",144,"dancer",999,"L",7.6
"19480",144,"buyer",998,"S",8.39
"19481",144,"boneless",998,"L",7.31
"19482",145,"dancer",425,"L",7.6
"19483",145,"locally",422,"S",8.41
"19484",145,"bearded",457,"S",6.36
"19485",145,"faithful",457,"L",7.19
"19486",145,"laughing",367,"L",8.34
"19487",145,"wrongly",439,"L",8.17
"19488",145,"amazement",397,"S",6.78
"19489",145,"boneless",402,"L",7.31
"19490",145,"thruster",896,"S",6.37
"19491",145,"hugely",626,"S",7.56
"19492",145,"hunter",406,"L",7.47
"19493",145,"tossing",768,"S",6.01
"19494",145,"heater",729,"L",7.97
"19495",145,"risky",486,"S",7.51
"19496",145,"design",495,"S",8.1
"19497",145,"cooling",854,"L",7.27
"19498",145,"awareness",995,"S",7.78
"19499",145,"harmless",994,"S",7
"19500",145,"collector",720,"L",8.08
"19501",145,"creamy",804,"L",6.67
"19502",145,"raider",628,"S",6.22
"19503",145,"knocker",624,"L",7.01
"19504",145,"teacher",546,"S",8.64
"19505",145,"quietly",639,"L",7.9
"19506",145,"noticeable",995,"S",8.14
"19507",145,"blindness",993,"L",6.93
"19508",145,"guileless",715,"L",4.11
"19509",145,"jumping",555,"L",7.24
"19510",145,"pusher",588,"L",7.83
"19511",145,"jailer",627,"S",6.52
"19512",145,"grimly",879,"S",6.31
"19513",145,"professor",623,"L",8.18
"19514",145,"richness",574,"S",7.96
"19515",145,"feeder",804,"L",7.94
"19516",145,"neatly",537,"S",6.83
"19517",145,"guilty",480,"S",7.36
"19518",145,"composer",527,"L",7.08
"19519",145,"listener",529,"S",8.03
"19520",145,"dampish",746,"L",6.43
"19521",145,"swimmer",542,"L",7.04
"19522",145,"dryness",860,"L",7.77
"19523",145,"shapely",672,"L",7.55
"19524",145,"dietary",633,"S",7.07
"19525",145,"enjoyment",563,"S",7.93
"19526",145,"seeker",490,"S",7.68
"19527",145,"bossy",426,"S",6.31
"19528",145,"attacker",470,"S",8.13
"19529",145,"deafness",612,"L",5.67
"19530",145,"conductor",560,"L",6.99
"19531",145,"barker",592,"L",5.96
"19532",145,"weedy",991,"L",6.59
"19533",145,"cloudless",13687,"L",7.07
"19534",145,"densely",666,"S",6.48
"19535",145,"avoidable",610,"S",7.68
"19536",145,"destroyer",649,"S",7.55
"19537",145,"boldness",623,"S",5.94
"19538",145,"guarding",603,"L",7.62
"19539",145,"shameful",618,"L",6.9
"19540",145,"detectable",850,"S",6.89
"19541",145,"striker",553,"L",8.14
"19542",145,"locker",517,"L",7.41
"19543",145,"stylish",511,"L",7.66
"19544",145,"lender",577,"S",6.22
"19545",145,"insistent",657,"S",7.4
"19546",145,"bomber",993,"L",7.1
"19547",145,"mildness",850,"S",6.52
"19548",145,"verbal",621,"L",6.05
"19549",145,"costly",993,"S",8.35
"19550",145,"peaking",543,"S",6.3
"19551",145,"editor",840,"L",7.17
"19552",145,"mossy",461,"S",5
"19553",145,"madness",483,"L",7.17
"19554",145,"allowance",568,"S",8.52
"19555",145,"tutoring",992,"S",6.212606096
"19556",145,"painter",506,"L",8.21
"19557",145,"cleaner",631,"L",7.96
"19558",145,"bootless",563,"L",6.85
"19559",145,"speller",507,"L",6.66
"19560",145,"effortless",990,"S",7.81
"19561",145,"magical",580,"S",6.92
"19562",145,"buyer",653,"S",8.39
"19563",145,"flexible",992,"L",6.5
"19564",145,"renter",698,"L",7.43
"19565",145,"excitement",658,"L",7.56
"19566",145,"sailor",595,"L",6.61
"19567",145,"doubtful",897,"L",8.33
"19568",145,"amusement",800,"S",6.75
"19569",145,"puncher",647,"L",5.78
"19570",145,"parking",604,"L",7.57
"19571",145,"angelic",693,"S",6.34
"19572",145,"campaigner",977,"S",7.6
"19573",145,"chilly",470,"S",6.19
"19574",145,"strangeness",923,"S",7.98
"19575",145,"widowed",733,"S",6.21
"19576",145,"dreamer",955,"L",7.75
"19577",145,"kicking",564,"L",6.92
"19578",145,"singer",486,"S",7.69
"19579",145,"planner",661,"S",8.61
"19580",145,"toaster",437,"S",5.83
"19581",145,"dullness",822,"S",6.56
"19582",146,"blindness",577,"L",6.93
"19583",146,"neatly",569,"S",6.83
"19584",146,"magical",484,"S",6.92
"19585",146,"dullness",576,"S",6.56
"19586",146,"awareness",539,"S",7.78
"19587",146,"mossy",465,"S",5
"19588",146,"wrongly",577,"L",8.17
"19589",146,"kicking",424,"L",6.92
"19590",146,"harmless",405,"S",7
"19591",146,"sailor",508,"L",6.61
"19592",146,"shameful",482,"L",6.9
"19593",146,"shapely",459,"L",7.55
"19594",146,"laughing",437,"L",8.34
"19595",146,"seeker",448,"S",7.68
"19596",146,"boneless",458,"L",7.31
"19597",146,"quietly",506,"L",7.9
"19598",146,"parking",494,"L",7.57
"19599",146,"planner",485,"S",8.61
"19600",146,"locker",494,"L",7.41
"19601",146,"dryness",433,"L",7.77
"19602",146,"design",450,"S",8.1
"19603",146,"flexible",427,"L",6.5
"19604",146,"avoidable",462,"S",7.68
"19605",146,"enjoyment",989,"S",7.93
"19606",146,"doubtful",55965,"L",8.33
"19607",146,"collector",460,"L",8.08
"19608",146,"locally",555,"S",8.41
"19609",146,"renter",493,"L",7.43
"19610",146,"composer",449,"L",7.08
"19611",146,"teacher",520,"S",8.64
"19612",146,"bearded",580,"S",6.36
"19613",146,"jailer",432,"S",6.52
"19614",146,"dreamer",506,"L",7.75
"19615",146,"knocker",570,"L",7.01
"19616",146,"toaster",502,"S",5.83
"19617",146,"feeder",492,"L",7.94
"19618",146,"thruster",536,"S",6.37
"19619",146,"peaking",465,"S",6.3
"19620",146,"detectable",518,"S",6.89
"19621",146,"raider",553,"S",6.22
"19622",146,"costly",573,"S",8.35
"19623",146,"tossing",527,"S",6.01
"19624",146,"deafness",573,"L",5.67
"19625",146,"chilly",605,"S",6.19
"19626",146,"richness",476,"S",7.96
"19627",146,"hunter",666,"L",7.47
"19628",146,"madness",574,"L",7.17
"19629",146,"grimly",457,"S",6.31
"19630",146,"conductor",616,"L",6.99
"19631",146,"effortless",560,"S",7.81
"19632",146,"weedy",626,"L",6.59
"19633",146,"amusement",503,"S",6.75
"19634",146,"jumping",611,"L",7.24
"19635",146,"lender",652,"S",6.22
"19636",146,"professor",597,"L",8.18
"19637",146,"destroyer",530,"S",7.55
"19638",146,"speller",727,"L",6.66
"19639",146,"puncher",519,"L",5.78
"19640",146,"cleaner",552,"L",7.96
"19641",146,"angelic",643,"S",6.34
"19642",146,"guilty",498,"S",7.36
"19643",146,"buyer",577,"S",8.39
"19644",146,"striker",599,"L",8.14
"19645",146,"listener",496,"S",8.03
"19646",146,"swimmer",488,"L",7.04
"19647",146,"painter",988,"L",8.21
"19648",146,"insistent",558,"S",7.4
"19649",146,"creamy",471,"L",6.67
"19650",146,"hugely",528,"S",7.56
"19651",146,"densely",504,"S",6.48
"19652",146,"pusher",513,"L",7.83
"19653",146,"stylish",612,"L",7.66
"19654",146,"dancer",447,"L",7.6
"19655",146,"tutoring",493,"S",6.212606096
"19656",146,"mildness",575,"S",6.52
"19657",146,"noticeable",567,"S",8.14
"19658",146,"bomber",482,"L",7.1
"19659",146,"dampish",579,"L",6.43
"19660",146,"excitement",528,"L",7.56
"19661",146,"heater",409,"L",7.97
"19662",146,"widowed",553,"S",6.21
"19663",146,"guarding",498,"L",7.62
"19664",146,"faithful",615,"L",7.19
"19665",146,"amazement",451,"S",6.78
"19666",146,"bootless",647,"L",6.85
"19667",146,"verbal",669,"L",6.05
"19668",146,"boldness",564,"S",5.94
"19669",146,"editor",449,"L",7.17
"19670",146,"strangeness",526,"S",7.98
"19671",146,"cooling",449,"L",7.27
"19672",146,"barker",562,"L",5.96
"19673",146,"cloudless",518,"L",7.07
"19674",146,"risky",438,"S",7.51
"19675",146,"allowance",422,"S",8.52
"19676",146,"guileless",674,"L",4.11
"19677",146,"singer",465,"S",7.69
"19678",146,"dietary",452,"S",7.07
"19679",146,"bossy",439,"S",6.31
"19680",146,"campaigner",606,"S",7.6
"19681",146,"attacker",463,"S",8.13
"19682",147,"peaking",494,"S",6.3
"19683",147,"costly",415,"S",8.35
"19684",147,"shapely",472,"L",7.55
"19685",147,"amusement",418,"S",6.75
"19686",147,"heater",487,"L",7.97
"19687",147,"buyer",478,"S",8.39
"19688",147,"detectable",452,"S",6.89
"19689",147,"knocker",474,"L",7.01
"19690",147,"richness",512,"S",7.96
"19691",147,"shameful",458,"L",6.9
"19692",147,"laughing",434,"L",8.34
"19693",147,"design",524,"S",8.1
"19694",147,"pusher",512,"L",7.83
"19695",147,"guilty",610,"S",7.36
"19696",147,"awareness",498,"S",7.78
"19697",147,"thruster",788,"S",6.37
"19698",147,"bossy",485,"S",6.31
"19699",147,"locally",714,"S",8.41
"19700",147,"madness",637,"L",7.17
"19701",147,"hunter",586,"L",7.47
"19702",147,"boldness",606,"S",5.94
"19703",147,"puncher",534,"L",5.78
"19704",147,"collector",618,"L",8.08
"19705",147,"weedy",845,"L",6.59
"19706",147,"dancer",639,"L",7.6
"19707",147,"cleaner",471,"L",7.96
"19708",147,"planner",609,"S",8.61
"19709",147,"parking",844,"L",7.57
"19710",147,"composer",488,"L",7.08
"19711",147,"grimly",667,"S",6.31
"19712",147,"stylish",632,"L",7.66
"19713",147,"dietary",579,"S",7.07
"19714",147,"chilly",478,"S",6.19
"19715",147,"quietly",494,"L",7.9
"19716",147,"widowed",503,"S",6.21
"19717",147,"boneless",574,"L",7.31
"19718",147,"toaster",594,"S",5.83
"19719",147,"conductor",645,"L",6.99
"19720",147,"enjoyment",733,"S",7.93
"19721",147,"jailer",485,"S",6.52
"19722",147,"guileless",753,"L",4.11
"19723",147,"risky",492,"S",7.51
"19724",147,"hugely",558,"S",7.56
"19725",147,"blindness",726,"L",6.93
"19726",147,"cloudless",621,"L",7.07
"19727",147,"swimmer",552,"L",7.04
"19728",147,"raider",685,"S",6.22
"19729",147,"singer",615,"S",7.69
"19730",147,"bootless",959,"L",6.85
"19731",147,"tutoring",512,"S",6.212606096
"19732",147,"speller",30140,"L",6.66
"19733",147,"lender",764,"S",6.22
"19734",147,"allowance",489,"S",8.52
"19735",147,"cooling",719,"L",7.27
"19736",147,"flexible",535,"L",6.5
"19737",147,"bearded",607,"S",6.36
"19738",147,"magical",548,"S",6.92
"19739",147,"mildness",504,"S",6.52
"19740",147,"mossy",718,"S",5
"19741",147,"excitement",566,"L",7.56
"19742",147,"dampish",614,"L",6.43
"19743",147,"kicking",548,"L",6.92
"19744",147,"creamy",702,"L",6.67
"19745",147,"jumping",518,"L",7.24
"19746",147,"bomber",578,"L",7.1
"19747",147,"renter",566,"L",7.43
"19748",147,"editor",604,"L",7.17
"19749",147,"densely",618,"S",6.48
"19750",147,"campaigner",527,"S",7.6
"19751",147,"attacker",669,"S",8.13
"19752",147,"amazement",556,"S",6.78
"19753",147,"doubtful",575,"L",8.33
"19754",147,"insistent",666,"S",7.4
"19755",147,"feeder",644,"L",7.94
"19756",147,"dullness",680,"S",6.56
"19757",147,"destroyer",632,"S",7.55
"19758",147,"striker",716,"L",8.14
"19759",147,"listener",417,"S",8.03
"19760",147,"dreamer",662,"L",7.75
"19761",147,"deafness",692,"L",5.67
"19762",147,"seeker",604,"S",7.68
"19763",147,"guarding",858,"L",7.62
"19764",147,"avoidable",990,"S",7.68
"19765",147,"dryness",634,"L",7.77
"19766",147,"effortless",570,"S",7.81
"19767",147,"neatly",583,"S",6.83
"19768",147,"strangeness",648,"S",7.98
"19769",147,"professor",601,"L",8.18
"19770",147,"locker",800,"L",7.41
"19771",147,"teacher",874,"S",8.64
"19772",147,"barker",428,"L",5.96
"19773",147,"angelic",793,"S",6.34
"19774",147,"sailor",640,"L",6.61
"19775",147,"faithful",692,"L",7.19
"19776",147,"harmless",861,"S",7
"19777",147,"wrongly",646,"L",8.17
"19778",147,"verbal",983,"L",6.05
"19779",147,"tossing",752,"S",6.01
"19780",147,"painter",502,"L",8.21
"19781",147,"noticeable",471,"S",8.14
"19782",150,"hugely",995,"S",7.56
"19783",150,"jailer",812,"S",6.52
"19784",150,"dancer",680,"L",7.6
"19785",150,"quietly",583,"L",7.9
"19786",150,"sailor",531,"L",6.61
"19787",150,"risky",616,"S",7.51
"19788",150,"cooling",687,"L",7.27
"19789",150,"stylish",703,"L",7.66
"19790",150,"mossy",644,"S",5
"19791",150,"guarding",994,"L",7.62
"19792",150,"wrongly",668,"L",8.17
"19793",150,"blindness",832,"L",6.93
