Marker,ConditionCode,TimeMS,Size,ChanNum,RT,PrevCondition1,PrevCondition2,SubjID
Mk52,S220,225134,1,0,1032,S 24,S204,S234
Mk55,S221,229450,1,0,1221,S 22,S205,S234
Mk58,S220,234598,1,0,706,S 12,S202,S234
Mk61,S221,238769,1,0,1221,S 16,S205,S234
Mk64,S220,242750,1,0,938,S 35,S202,S234
Mk67,S220,248150,1,0,757,S 17,S204,S234
Mk70,S220,252335,1,0,1188,S 48,S202,S234
Mk73,S220,256518,1,0,1160,S  2,S205,S234
Mk76,S220,261815,1,0,867,S 14,S208,S234
Mk79,S221,265895,1,0,1026,S 46,S208,S234
Mk82,S220,269911,1,0,904,S 44,S208,S234
Mk85,S221,275590,1,0,1220,S 23,S208,S234
Mk88,S220,279311,1,0,800,S  7,S201,S234
Mk91,S220,283335,1,0,926,S  1,S206,S234
Mk94,S220,288583,1,0,706,S 16,S207,S234
Mk97,S220,292711,1,0,1009,S 19,S204,S234
Mk100,S220,296759,1,0,1001,S 18,S206,S234
Mk103,S220,302063,1,0,685,S  2,S207,S234
Mk106,S220,305807,1,0,679,S 40,S202,S234
Mk109,S220,309583,1,0,664,S 26,S202,S234
Mk112,S220,314832,1,0,684,S  7,S208,S234
Mk115,S220,318928,1,0,984,S  1,S201,S234
Mk118,S220,323128,1,0,1161,S 36,S201,S234
Mk121,S220,328672,1,0,1027,S 16,S206,S234
Mk124,S220,332776,1,0,1148,S  8,S206,S234
Mk127,S220,336672,1,0,883,S 25,S204,S234
Mk130,S220,341737,1,0,628,S 46,S207,S234
Mk133,S221,345884,1,0,1220,S 13,S201,S234
Mk136,S220,349480,1,0,625,S 48,S207,S234
Mk139,S220,354584,1,0,608,S  6,S207,S234
Mk142,S221,358761,1,0,1220,S 10,S206,S234
Mk145,S220,362585,1,0,806,S 10,S203,S234
Mk148,S220,367849,1,0,845,S 16,S203,S234
Mk151,S220,372025,1,0,1180,S  7,S204,S234
Mk154,S220,375809,1,0,696,S  8,S201,S234
Mk157,S220,381113,1,0,746,S 43,S201,S234
Mk160,S220,384921,1,0,748,S  8,S203,S234
Mk163,S220,388393,1,0,568,S 17,S202,S234
Mk166,S220,393425,1,0,520,S 13,S207,S234
Mk169,S220,397017,1,0,691,S 29,S202,S234
Mk172,S220,401161,1,0,1044,S 36,S208,S234
Mk175,S220,406393,1,0,658,S 15,S207,S234
Mk178,S220,409978,1,0,632,S 28,S201,S234
Mk181,S220,413842,1,0,863,S  3,S208,S234
Mk184,S221,419704,1,0,1221,S  4,S204,S234
Mk187,S221,423906,1,0,1008,S  5,S206,S234
Mk190,S220,427626,1,0,593,S 38,S207,S234
Mk193,S221,433349,1,0,1220,S 15,S203,S234
Mk196,S220,437242,1,0,790,S 37,S208,S234
Mk199,S220,440882,1,0,667,S 20,S202,S234
Mk202,S220,446186,1,0,694,S 21,S204,S234
Mk205,S221,450403,1,0,1221,S 39,S202,S234
Mk208,S221,454578,1,0,1194,S  9,S206,S234
Mk211,S220,459875,1,0,718,S  8,S202,S234
Mk214,S220,463490,1,0,523,S 17,S207,S234
Mk217,S220,467204,1,0,672,S  6,S201,S234
Mk220,S220,472627,1,0,802,S  9,S208,S234
Mk223,S221,476803,1,0,1221,S  9,S204,S234
Mk226,S220,480395,1,0,569,S 23,S201,S234
Mk229,S221,605278,1,0,1048,S 19,S203,S234
Mk232,S220,609221,1,0,1044,S 18,S205,S234
Mk235,S220,612861,1,0,531,S 23,S202,S234
Mk238,S220,618221,1,0,773,S 11,S203,S234
Mk241,S220,621997,1,0,759,S  7,S205,S234
Mk244,S221,625661,1,0,685,S 19,S208,S234
Mk247,S220,630853,1,0,757,S 20,S204,S234
Mk250,S221,635070,1,0,1221,S 16,S208,S234
Mk253,S221,639022,1,0,986,S 22,S206,S234
Mk256,S220,644326,1,0,713,S 15,S208,S234
Mk259,S220,648414,1,0,1027,S 23,S206,S234
Mk262,S220,652150,1,0,620,S 40,S207,S234
Mk265,S220,657358,1,0,739,S  6,S203,S234
Mk268,S220,660822,1,0,560,S 48,S201,S234
Mk271,S220,664518,1,0,621,S 50,S202,S234
Mk274,S221,670031,1,0,1094,S 20,S205,S234
Mk277,S220,673679,1,0,646,S 12,S201,S234
Mk280,S220,677663,1,0,872,S 22,S203,S234
Mk283,S220,683007,1,0,743,S 43,S208,S234
Mk286,S220,686863,1,0,739,S 35,S208,S234
Mk289,S221,690919,1,0,1077,S 19,S205,S234
Mk292,S220,696071,1,0,666,S 41,S202,S234
Mk295,S220,699984,1,0,889,S 41,S208,S234
Mk298,S220,703815,1,0,746,S  3,S202,S234
Mk301,S220,709191,1,0,714,S 25,S202,S234
Mk304,S220,713111,1,0,731,S 10,S205,S234
Mk307,S221,716951,1,0,736,S  6,S206,S234
Mk310,S220,722136,1,0,617,S 18,S202,S234
Mk313,S220,726112,1,0,890,S 47,S208,S234
Mk316,S220,729824,1,0,631,S 37,S201,S234
Mk319,S220,734888,1,0,640,S 22,S208,S234
Mk322,S220,738400,1,0,586,S 19,S202,S234
Mk325,S220,741920,1,0,623,S 13,S208,S234
Mk328,S220,747096,1,0,607,S 31,S208,S234
Mk331,S220,750784,1,0,617,S  4,S201,S234
Mk334,S220,754545,1,0,740,S 41,S201,S234
Mk337,S220,759680,1,0,744,S 38,S208,S234
Mk340,S220,763224,1,0,573,S 36,S207,S234
Mk343,S220,767192,1,0,966,S  6,S205,S234
Mk346,S220,772673,1,0,839,S  5,S204,S234
Mk349,S221,776913,1,0,1221,S 46,S202,S234
Mk352,S220,780601,1,0,766,S  3,S204,S234
Mk355,S220,785929,1,0,653,S 16,S201,S234
Mk358,S220,789513,1,0,649,S 18,S208,S234
Mk361,S220,793105,1,0,599,S 21,S207,S234
Mk364,S220,798497,1,0,760,S  4,S202,S234
Mk367,S220,802113,1,0,567,S 43,S202,S234
Mk370,S220,805849,1,0,831,S 37,S202,S234
Mk373,S220,811121,1,0,618,S  4,S207,S234
Mk376,S220,814842,1,0,717,S 19,S201,S234
Mk379,S220,818914,1,0,925,S 35,S201,S234
Mk382,S220,824042,1,0,631,S 15,S202,S234
Mk385,S220,827722,1,0,579,S 41,S207,S234
Mk388,S220,831410,1,0,725,S  9,S203,S234
Mk391,S220,836770,1,0,747,S  1,S205,S234
Mk394,S220,840458,1,0,670,S  7,S207,S234
Mk397,S220,844090,1,0,656,S 25,S207,S234
Mk400,S220,849858,1,0,1159,S 47,S202,S234
Mk403,S220,853474,1,0,608,S 12,S204,S234
Mk406,S220,857210,1,0,791,S 13,S205,S234
Mk409,S221,862982,1,0,1221,S 25,S205,S234
Mk412,S220,866770,1,0,674,S 17,S208,S234
Mk415,S221,871107,1,0,1214,S  7,S206,S234
Mk418,S220,876266,1,0,567,S  8,S208,S234
Mk421,S221,879859,1,0,652,S 18,S204,S234
Mk424,S220,883715,1,0,755,S 33,S201,S234
Mk427,S220,889211,1,0,896,S 33,S202,S234
Mk430,S220,893499,1,0,1179,S 14,S207,S234
Mk433,S220,897347,1,0,792,S 31,S201,S234
Mk436,S220,902459,1,0,643,S 17,S201,S234
Mk439,S220,906076,1,0,542,S 11,S202,S234
Mk442,S220,909707,1,0,676,S 40,S201,S234
Mk445,S220,914963,1,0,848,S  2,S206,S234
Mk448,S220,919307,1,0,1217,S 21,S206,S234
Mk451,S220,922931,1,0,662,S 18,S207,S234
Mk454,S220,953413,1,0,824,S  3,S201,S234
Mk457,S220,957092,1,0,665,S 10,S201,S234
Mk460,S220,960836,1,0,679,S 34,S202,S234
Mk463,S220,966132,1,0,869,S 46,S201,S234
Mk466,S220,969773,1,0,561,S 20,S201,S234
Mk469,S220,973397,1,0,597,S 30,S207,S234
Mk472,S220,978501,1,0,701,S  6,S208,S234
Mk475,S220,982549,1,0,1140,S  4,S206,S234
Mk478,S220,986477,1,0,930,S 26,S201,S234
Mk481,S220,991877,1,0,865,S 28,S208,S234
Mk484,S220,995701,1,0,714,S 21,S203,S234
Mk487,S220,999757,1,0,1002,S  1,S204,S234
Mk490,S220,1005205,1,0,961,S  9,S205,S234
Mk493,S220,1008837,1,0,592,S 42,S207,S234
Mk496,S220,1012589,1,0,717,S 38,S201,S234
Mk499,S220,1017765,1,0,734,S 34,S208,S234
Mk502,S220,1021525,1,0,798,S 10,S208,S234
Mk505,S220,1025141,1,0,539,S 16,S202,S234
Mk508,S220,1030678,1,0,1017,S 21,S205,S234
Mk511,S220,1034414,1,0,718,S 10,S204,S234
Mk514,S220,1038078,1,0,561,S 45,S207,S234
Mk517,S220,1043190,1,0,715,S 50,S201,S234
Mk520,S220,1046790,1,0,582,S 44,S202,S234
Mk523,S220,1050542,1,0,664,S 14,S204,S234
Mk526,S221,1055902,1,0,756,S  4,S205,S234
Mk529,S220,1059679,1,0,651,S  8,S207,S234
Mk532,S220,1063310,1,0,575,S 10,S207,S234
Mk535,S220,1068406,1,0,688,S 30,S201,S234
Mk538,S220,1072111,1,0,580,S 24,S207,S234
Mk541,S221,1076350,1,0,1221,S 49,S201,S234
Mk544,S220,1081591,1,0,670,S 48,S208,S234
Mk547,S220,1085199,1,0,587,S 44,S207,S234
Mk550,S220,1088839,1,0,704,S 44,S201,S234
Mk553,S220,1093999,1,0,704,S  1,S208,S234
Mk556,S220,1097663,1,0,635,S 45,S202,S234
Mk559,S220,1101463,1,0,738,S 25,S201,S234
Mk562,S221,1107098,1,0,1221,S  1,S203,S234
Mk565,S220,1110599,1,0,588,S 13,S204,S234
Mk568,S220,1114312,1,0,703,S  2,S208,S234
Mk571,S220,1119575,1,0,625,S 40,S208,S234
Mk574,S220,1123064,1,0,598,S 29,S201,S234
Mk577,S220,1126943,1,0,919,S 18,S201,S234
Mk580,S220,1131976,1,0,625,S 50,S208,S234
Mk583,S220,1135680,1,0,582,S  6,S202,S234
Mk586,S220,1139264,1,0,551,S 29,S207,S234
Mk589,S220,1144368,1,0,544,S 27,S207,S234
Mk592,S220,1147824,1,0,548,S  2,S202,S234
Mk595,S220,1151792,1,0,881,S 23,S204,S234
Mk598,S221,1157502,1,0,1221,S 28,S202,S234
Mk601,S220,1161192,1,0,675,S 49,S202,S234
Mk604,S220,1165024,1,0,832,S  3,S205,S234
Mk607,S220,1170321,1,0,648,S 24,S201,S234
Mk610,S220,1174281,1,0,1018,S 14,S203,S234
Mk613,S220,1178065,1,0,801,S  5,S208,S234
Mk616,S220,1183305,1,0,622,S 25,S208,S234
Mk619,S220,1186849,1,0,636,S 14,S206,S234
Mk622,S220,1190561,1,0,580,S 42,S202,S234
Mk625,S220,1195721,1,0,525,S 10,S202,S234
Mk628,S220,1199409,1,0,606,S 22,S202,S234
Mk631,S220,1203121,1,0,580,S 11,S207,S234
Mk634,S220,1208329,1,0,577,S 30,S202,S234
Mk637,S220,1211873,1,0,491,S 27,S202,S234
Mk640,S220,1215657,1,0,822,S 11,S206,S234
Mk643,S220,1220962,1,0,734,S 32,S201,S234
Mk646,S220,1224962,1,0,905,S 25,S203,S234
Mk649,S221,1228938,1,0,871,S 38,S202,S234
Mk652,S220,1234162,1,0,750,S 35,S207,S234
Mk655,S220,1237690,1,0,616,S  5,S207,S234
Mk658,S220,1241546,1,0,928,S 42,S208,S234
Mk661,S220,1246474,1,0,495,S 47,S207,S234
Mk664,S221,1250314,1,0,947,S 14,S205,S234
Mk667,S220,1254074,1,0,762,S  9,S201,S234
Mk670,S220,1259234,1,0,629,S  5,S201,S234
Mk673,S220,1263098,1,0,740,S  2,S203,S234
Mk676,S220,1266666,1,0,653,S  9,S207,S234
Mk679,S220,1299571,1,0,752,S 21,S202,S234
Mk682,S220,1303188,1,0,601,S 49,S208,S234
Mk685,S221,1307043,1,0,943,S 18,S203,S234
Mk688,S221,1312846,1,0,1220,S 15,S206,S234
Mk691,S220,1316299,1,0,552,S 19,S207,S234
Mk694,S220,1319979,1,0,576,S 31,S207,S234
Mk697,S221,1325794,1,0,1221,S 11,S204,S234
Mk700,S220,1329756,1,0,911,S 29,S208,S234
Mk703,S220,1333548,1,0,900,S  6,S204,S234
Mk706,S221,1338892,1,0,906,S  5,S205,S234
Mk709,S220,1343044,1,0,1022,S  5,S203,S234
Mk712,S220,1346996,1,0,984,S 13,S203,S234
Mk715,S221,1352164,1,0,717,S 13,S206,S234
Mk718,S220,1355876,1,0,594,S 34,S207,S234
Mk721,S220,1359564,1,0,720,S  9,S202,S234
Mk724,S220,1364844,1,0,703,S  8,S204,S234
Mk727,S220,1368580,1,0,664,S  4,S203,S234
Mk730,S220,1372308,1,0,705,S 24,S208,S234
Mk733,S220,1377549,1,0,627,S 12,S207,S234
Mk736,S220,1381349,1,0,848,S 22,S204,S234
Mk739,S220,1385165,1,0,816,S 17,S203,S234
Mk742,S220,1390461,1,0,732,S 23,S203,S234
Mk745,S220,1394485,1,0,1103,S 12,S206,S234
Mk748,S220,1398141,1,0,649,S 47,S201,S234
Mk751,S220,1403326,1,0,663,S  3,S203,S234
Mk754,S221,1407205,1,0,921,S 15,S205,S234
Mk757,S221,1411045,1,0,733,S 22,S207,S234
Mk760,S220,1416166,1,0,662,S  2,S201,S234
Mk763,S221,1419981,1,0,703,S  8,S205,S234
Mk766,S220,1423741,1,0,851,S 20,S203,S234
Mk769,S221,1429326,1,0,959,S 17,S205,S234
Mk772,S220,1433374,1,0,1048,S 20,S206,S234
Mk775,S220,1437182,1,0,896,S 30,S208,S234
Mk778,S220,1442318,1,0,677,S 50,S207,S234
Mk781,S220,1446238,1,0,910,S  4,S208,S234
Mk784,S221,1449831,1,0,681,S 23,S207,S234
Mk787,S221,1455678,1,0,1221,S 24,S205,S234
Mk790,S220,1459494,1,0,810,S 36,S202,S234
Mk793,S220,1463446,1,0,847,S 15,S201,S234
Mk796,S220,1468719,1,0,829,S 12,S203,S234
Mk799,S221,1472727,1,0,1084,S 25,S206,S234
Mk802,S220,1476359,1,0,681,S 14,S201,S234
Mk805,S220,1481567,1,0,685,S  1,S202,S234
Mk808,S220,1485559,1,0,923,S 27,S201,S234
Mk811,S220,1489639,1,0,1100,S 32,S208,S234
Mk814,S220,1494743,1,0,586,S 45,S201,S234
Mk817,S220,1498447,1,0,651,S 11,S205,S234
Mk820,S221,1501919,1,0,502,S 12,S208,S234
Mk823,S220,1507319,1,0,859,S 11,S208,S234
Mk826,S220,1510799,1,0,592,S  7,S202,S234
Mk829,S220,1514400,1,0,540,S 34,S201,S234
Mk832,S220,1519607,1,0,697,S 33,S208,S234
Mk835,S220,1523544,1,0,840,S 23,S205,S234
Mk838,S220,1527008,1,0,567,S 28,S207,S234
Mk841,S220,1531976,1,0,543,S 43,S207,S234
Mk844,S220,1535632,1,0,687,S 20,S208,S234
Mk847,S221,1539248,1,0,591,S 24,S206,S234
Mk850,S220,1544416,1,0,552,S 32,S207,S234
Mk853,S220,1548072,1,0,770,S 32,S202,S234
Mk856,S220,1551856,1,0,878,S 16,S204,S234
Mk859,S220,1556865,1,0,574,S 11,S201,S234
Mk862,S220,1560465,1,0,545,S 37,S207,S234
Mk865,S220,1564416,1,0,975,S  2,S204,S234
Mk868,S220,1570056,1,0,1170,S 31,S202,S234
Mk871,S220,1573721,1,0,610,S 21,S201,S234
Mk874,S221,1577329,1,0,566,S 17,S206,S234
Mk877,S220,1582505,1,0,637,S 24,S203,S234
Mk880,S220,1586337,1,0,788,S  5,S202,S234
Mk883,S220,1590001,1,0,590,S 24,S202,S234
Mk886,S220,1595449,1,0,828,S 15,S204,S234
Mk889,S220,1599233,1,0,831,S 14,S202,S234
Mk892,S220,1603041,1,0,753,S 39,S201,S234
Mk895,S220,1608194,1,0,570,S  3,S207,S234
Mk898,S221,1612444,1,0,1221,S 42,S201,S234
Mk901,S220,1616097,1,0,701,S 33,S207,S234
Mk4,S221,201624,1,0,1221,S 16,S203,S235
Mk7,S221,205837,1,0,1220,S  9,S201,S235
Mk10,S221,210103,1,0,1220,S 30,S208,S235
Mk13,S221,215788,1,0,1220,S 47,S208,S235
Mk16,S220,219827,1,0,987,S 26,S207,S235
Mk19,S220,223620,1,0,758,S 23,S201,S235
Mk22,S220,229084,1,0,876,S 25,S206,S235
Mk25,S220,232908,1,0,847,S 11,S203,S235
Mk28,S220,236604,1,0,671,S  9,S207,S235
Mk31,S220,241860,1,0,669,S 36,S207,S235
Mk34,S220,245796,1,0,837,S 23,S204,S235
Mk37,S220,249700,1,0,917,S 40,S207,S235
Mk40,S220,254844,1,0,652,S 22,S202,S235
Mk43,S220,258444,1,0,616,S 21,S201,S235
Mk46,S220,262276,1,0,799,S 41,S202,S235
Mk49,S220,267612,1,0,805,S  4,S207,S235
Mk52,S220,271349,1,0,697,S 16,S207,S235
Mk55,S220,275380,1,0,884,S  3,S206,S235
Mk58,S220,281125,1,0,1146,S 21,S208,S235
Mk61,S220,285053,1,0,768,S  6,S201,S235
Mk64,S220,288869,1,0,697,S 11,S202,S235
Mk67,S220,294029,1,0,685,S  1,S205,S235
Mk70,S220,298125,1,0,1080,S 42,S202,S235
Mk73,S220,302013,1,0,772,S 12,S204,S235
Mk76,S220,307557,1,0,1018,S  7,S201,S235
Mk79,S220,311645,1,0,946,S  8,S208,S235
Mk82,S220,315429,1,0,876,S 23,S205,S235
Mk85,S221,321096,1,0,1221,S  2,S203,S235
Mk88,S220,325238,1,0,1174,S  5,S205,S235
Mk91,S220,329262,1,0,872,S 31,S201,S235
Mk94,S220,334806,1,0,1019,S 39,S202,S235
Mk97,S220,338502,1,0,690,S 41,S201,S235
Mk100,S220,342166,1,0,744,S 13,S203,S235
Mk103,S220,347406,1,0,804,S 17,S206,S235
Mk106,S220,351126,1,0,708,S 17,S202,S235
Mk109,S220,354918,1,0,816,S 17,S203,S235
Mk112,S220,360583,1,0,1079,S  5,S203,S235
Mk115,S220,364158,1,0,603,S 10,S202,S235
Mk118,S220,367943,1,0,696,S 27,S207,S235
Mk121,S220,373135,1,0,750,S 44,S201,S235
Mk124,S220,376951,1,0,849,S 46,S207,S235
Mk127,S220,380711,1,0,830,S 36,S208,S235
Mk130,S220,386103,1,0,857,S  6,S202,S235
Mk133,S221,390357,1,0,1220,S  4,S206,S235
Mk136,S220,393999,1,0,624,S 45,S207,S235
Mk139,S220,399055,1,0,609,S 25,S208,S235
Mk142,S220,402615,1,0,607,S 30,S201,S235
Mk145,S220,406399,1,0,646,S 34,S207,S235
Mk148,S220,411759,1,0,870,S  4,S201,S235
Mk151,S220,415783,1,0,998,S 33,S202,S235
Mk154,S220,419615,1,0,690,S 19,S203,S235
Mk157,S220,424712,1,0,661,S 44,S207,S235
Mk160,S221,428231,1,0,592,S 19,S208,S235
Mk163,S221,431928,1,0,754,S 10,S204,S235
Mk166,S220,437456,1,0,907,S 13,S206,S235
Mk169,S220,441216,1,0,644,S  2,S201,S235
Mk172,S220,444960,1,0,630,S  7,S208,S235
Mk175,S221,450536,1,0,962,S 15,S204,S235
Mk178,S220,454305,1,0,784,S  6,S204,S235
Mk181,S220,458040,1,0,817,S  1,S206,S235
Mk184,S220,463264,1,0,682,S  4,S205,S235
Mk187,S220,466960,1,0,585,S 49,S208,S235
Mk190,S220,470409,1,0,510,S 40,S201,S235
Mk193,S221,475905,1,0,1072,S 32,S201,S235
Mk196,S220,479825,1,0,842,S 14,S205,S235
Mk199,S220,483561,1,0,686,S  9,S206,S235
Mk202,S220,488753,1,0,603,S 42,S207,S235
Mk205,S220,492593,1,0,807,S 17,S204,S235
Mk208,S220,496377,1,0,742,S 12,S206,S235
Mk211,S220,501610,1,0,704,S 16,S205,S235
Mk214,S221,505900,1,0,1220,S 15,S201,S235
Mk217,S220,509601,1,0,782,S 22,S204,S235
Mk220,S220,515081,1,0,953,S  5,S206,S235
Mk223,S221,519089,1,0,931,S  5,S208,S235
Mk226,S221,523289,1,0,1064,S  8,S205,S235
Mk229,S220,541466,1,0,990,S 31,S207,S235
Mk232,S220,545370,1,0,820,S 41,S208,S235
Mk235,S220,549330,1,0,932,S 20,S205,S235
Mk238,S220,554570,1,0,703,S 25,S204,S235
Mk241,S220,558138,1,0,644,S 12,S205,S235
Mk244,S220,562026,1,0,832,S 45,S208,S235
Mk247,S220,567443,1,0,753,S 34,S208,S235
Mk250,S220,571154,1,0,740,S  3,S207,S235
Mk253,S220,574851,1,0,662,S  9,S202,S235
Mk256,S220,580267,1,0,814,S 28,S202,S235
Mk259,S220,584075,1,0,759,S 21,S202,S235
Mk262,S220,587627,1,0,522,S  7,S207,S235
Mk265,S220,593123,1,0,996,S 23,S207,S235
Mk268,S220,596843,1,0,593,S  5,S202,S235
Mk271,S220,600787,1,0,854,S  8,S203,S235
Mk274,S220,605835,1,0,572,S 49,S201,S235
Mk277,S220,609876,1,0,981,S 18,S208,S235
Mk280,S220,613652,1,0,745,S 13,S205,S235
Mk283,S220,618859,1,0,672,S 17,S201,S235
Mk286,S220,622659,1,0,730,S 15,S206,S235
Mk289,S220,626468,1,0,882,S  8,S207,S235
Mk292,S220,632100,1,0,1022,S 23,S206,S235
Mk295,S221,635844,1,0,604,S 15,S203,S235
Mk298,S220,639748,1,0,783,S  7,S206,S235
Mk301,S220,645212,1,0,868,S 46,S202,S235
Mk304,S220,648876,1,0,719,S  2,S204,S235
Mk307,S220,652540,1,0,684,S  8,S202,S235
Mk310,S220,657796,1,0,630,S 17,S207,S235
Mk313,S220,661596,1,0,696,S 24,S206,S235
Mk316,S220,665549,1,0,836,S 11,S208,S235
Mk319,S220,670708,1,0,679,S 14,S207,S235
Mk322,S220,674413,1,0,632,S 15,S208,S235
Mk325,S220,678293,1,0,789,S  5,S204,S235
Mk328,S220,683461,1,0,640,S  3,S201,S235
Mk331,S220,687149,1,0,718,S 20,S208,S235
Mk334,S220,690989,1,0,828,S 21,S203,S235
Mk337,S220,696422,1,0,806,S  1,S203,S235
Mk340,S221,700069,1,0,711,S  2,S202,S235
Mk343,S220,704213,1,0,1054,S 22,S203,S235
Mk346,S220,709389,1,0,592,S 37,S207,S235
Mk349,S220,713510,1,0,1130,S 48,S202,S235
Mk352,S221,717254,1,0,709,S 24,S204,S235
Mk355,S220,722725,1,0,846,S  4,S202,S235
Mk358,S220,726406,1,0,651,S 14,S206,S235
Mk361,S220,730294,1,0,816,S 11,S205,S235
Mk364,S220,735342,1,0,567,S 45,S201,S235
Mk367,S220,739302,1,0,890,S 13,S204,S235
Mk370,S220,742870,1,0,557,S 19,S205,S235
Mk373,S220,748278,1,0,918,S 24,S201,S235
Mk376,S220,751974,1,0,766,S  3,S208,S235
Mk379,S220,755694,1,0,658,S 16,S201,S235
Mk382,S220,760958,1,0,736,S 41,S207,S235
Mk385,S220,764550,1,0,615,S 39,S207,S235
Mk388,S220,768222,1,0,608,S 27,S202,S235
Mk391,S220,773438,1,0,728,S 40,S208,S235
Mk394,S220,777119,1,0,752,S 10,S206,S235
Mk397,S220,780751,1,0,625,S 39,S201,S235
Mk400,S220,786079,1,0,749,S 23,S208,S235
Mk403,S220,789671,1,0,667,S  6,S207,S235
Mk406,S220,793247,1,0,612,S 36,S201,S235
Mk409,S220,798351,1,0,614,S 19,S201,S235
Mk412,S220,802023,1,0,542,S 20,S207,S235
Mk415,S220,805799,1,0,658,S 42,S201,S235
Mk418,S220,810919,1,0,652,S 24,S202,S235
Mk421,S220,814680,1,0,639,S 12,S207,S235
Mk424,S220,818295,1,0,633,S  1,S202,S235
Mk427,S220,823776,1,0,901,S 20,S204,S235
Mk430,S220,827424,1,0,611,S 49,S207,S235
Mk433,S220,831120,1,0,706,S 16,S204,S235
Mk436,S220,836208,1,0,645,S 15,S202,S235
Mk439,S220,840264,1,0,928,S 16,S202,S235
Mk442,S220,843816,1,0,520,S 16,S208,S235
Mk445,S220,849224,1,0,920,S  1,S204,S235
Mk448,S220,852960,1,0,745,S 49,S202,S235
Mk451,S220,856808,1,0,869,S 18,S206,S235
Mk454,S220,884353,1,0,778,S  2,S205,S235
Mk457,S220,888281,1,0,969,S 43,S208,S235
Mk460,S220,891985,1,0,557,S 15,S207,S235
Mk463,S220,897433,1,0,953,S 29,S208,S235
Mk466,S220,901001,1,0,635,S 47,S207,S235
Mk469,S220,904818,1,0,900,S 11,S201,S235
Mk472,S220,910393,1,0,971,S 20,S203,S235
Mk475,S220,914233,1,0,764,S 21,S206,S235
Mk478,S220,918001,1,0,772,S 45,S202,S235
Mk481,S220,923345,1,0,771,S 32,S207,S235
Mk484,S220,926930,1,0,646,S 35,S208,S235
Mk487,S220,930626,1,0,713,S  6,S203,S235
Mk490,S220,935610,1,0,558,S 43,S202,S235
Mk493,S220,939234,1,0,673,S  9,S205,S235
Mk496,S220,942930,1,0,646,S 24,S207,S235
Mk499,S220,948187,1,0,747,S 44,S202,S235
Mk502,S220,952194,1,0,888,S 15,S205,S235
Mk505,S220,955866,1,0,533,S 20,S202,S235
Mk508,S220,961378,1,0,881,S 32,S202,S235
Mk511,S220,964923,1,0,637,S 21,S205,S235
Mk514,S220,968706,1,0,752,S  8,S204,S235
Mk517,S220,974002,1,0,718,S  8,S201,S235
Mk520,S220,977818,1,0,731,S  7,S202,S235
Mk523,S221,982105,1,0,1220,S 22,S207,S235
Mk526,S220,987307,1,0,704,S 26,S201,S235
Mk529,S220,991115,1,0,845,S 11,S207,S235
Mk532,S220,995051,1,0,791,S 27,S208,S235
Mk535,S220,1000651,1,0,1056,S 11,S204,S235
Mk538,S220,1004387,1,0,628,S 35,S201,S235
Mk541,S220,1007987,1,0,621,S 10,S205,S235
Mk544,S220,1013124,1,0,563,S 19,S202,S235
Mk547,S220,1016756,1,0,709,S 22,S206,S235
Mk550,S220,1020380,1,0,560,S 29,S207,S235
Mk553,S220,1025571,1,0,634,S 21,S207,S235
Mk556,S220,1029356,1,0,648,S 29,S202,S235
Mk559,S220,1033284,1,0,809,S  1,S201,S235
Mk562,S220,1038596,1,0,783,S 33,S201,S235
Mk565,S220,1042596,1,0,925,S  8,S206,S235
Mk568,S220,1046172,1,0,545,S 30,S202,S235
Mk571,S220,1051293,1,0,535,S 25,S201,S235
Mk574,S220,1054772,1,0,557,S 12,S202,S235
Mk577,S220,1058500,1,0,751,S 22,S205,S235
Mk580,S220,1063629,1,0,697,S 25,S205,S235
Mk583,S220,1067412,1,0,659,S 30,S207,S235
Mk586,S220,1070989,1,0,650,S 44,S208,S235
Mk589,S220,1076037,1,0,617,S 50,S201,S235
Mk592,S220,1080237,1,0,1177,S 18,S203,S235
Mk595,S220,1083989,1,0,668,S 37,S201,S235
Mk598,S220,1089253,1,0,810,S 18,S204,S235
Mk601,S220,1093261,1,0,879,S 27,S201,S235
Mk604,S220,1096981,1,0,745,S 20,S201,S235
Mk607,S220,1102117,1,0,600,S 22,S201,S235
Mk610,S220,1106158,1,0,1053,S 14,S204,S235
Mk613,S220,1110061,1,0,781,S 37,S208,S235
Mk616,S220,1115381,1,0,838,S 13,S208,S235
Mk619,S220,1119126,1,0,658,S 38,S202,S235
Mk622,S220,1123134,1,0,1023,S 12,S203,S235
Mk625,S220,1128358,1,0,767,S 42,S208,S235
Mk628,S220,1132054,1,0,748,S 24,S205,S235
Mk631,S220,1135774,1,0,674,S  5,S207,S235
Mk634,S220,1140934,1,0,729,S 43,S207,S235
Mk637,S220,1144510,1,0,579,S  7,S203,S235
Mk640,S220,1148254,1,0,607,S 46,S201,S235
Mk643,S220,1153758,1,0,895,S 14,S201,S235
Mk646,S220,1157527,1,0,732,S 37,S202,S235
Mk649,S220,1161286,1,0,643,S  4,S203,S235
Mk652,S220,1166550,1,0,713,S 39,S208,S235
Mk655,S221,1170679,1,0,1189,S 22,S208,S235
Mk658,S220,1174343,1,0,732,S 32,S208,S235
Mk661,S220,1179711,1,0,823,S 38,S208,S235
Mk664,S220,1183287,1,0,607,S  1,S207,S235
Mk667,S220,1187103,1,0,681,S 34,S201,S235
Mk670,S220,1192487,1,0,856,S 48,S201,S235
