Marker,response_trig,TimeMS,Size,ChanNum,RT,word_trig,cond_trig,subject_nr
Mk817,S220,1201337,1,0,682,12,208,S202
Mk820,S220,1204881,1,0,578,44,208,S202
Mk823,S220,1209857,1,0,621,44,202,S202
Mk826,S220,1213497,1,0,594,30,201,S202
Mk829,S220,1217065,1,0,505,33,201,S202
Mk832,S221,1222201,1,0,599,23,207,S202
Mk835,S220,1225977,1,0,723,14,205,S202
Mk838,S220,1229690,1,0,754,25,201,S202
Mk841,S220,1234642,1,0,567,8,208,S202
Mk844,S220,1238082,1,0,592,24,207,S202
Mk847,S220,1241762,1,0,776,16,204,S202
Mk850,S220,1246658,1,0,538,17,205,S202
Mk853,S220,1250122,1,0,498,27,202,S202
Mk856,S220,1253642,1,0,618,3,204,S202
Mk859,S220,1258787,1,0,552,28,207,S202
Mk862,S220,1262242,1,0,542,33,202,S202
Mk865,S220,1265810,1,0,490,34,207,S202
Mk868,S220,1270834,1,0,621,45,208,S202
Mk871,S220,1274682,1,0,792,47,208,S202
Mk874,S220,1278179,1,0,535,4,202,S202
Mk877,S220,1283603,1,0,975,46,201,S202
Mk880,S220,1287523,1,0,882,40,207,S202
Mk883,S220,1291027,1,0,610,6,201,S202
Mk886,S220,1296339,1,0,767,33,208,S202
Mk889,S220,1299787,1,0,460,35,207,S202
Mk892,S220,1303187,1,0,553,8,207,S202
Mk895,S220,1308187,1,0,490,25,207,S202
Mk898,S221,1312347,1,0,1114,2,204,S202
Mk901,S220,1315843,1,0,605,23,203,S202
Mk4,S221,148233,1,0,1221,47,201,S203
Mk7,S220,151915,1,0,718,9,207,S203
Mk10,S220,156003,1,0,1048,24,205,S203
Mk13,S220,161667,1,0,1170,4,206,S203
Mk16,S220,165499,1,0,878,16,201,S203
Mk19,S220,169171,1,0,762,36,201,S203
Mk22,S220,174355,1,0,771,42,202,S203
Mk25,S220,178155,1,0,744,46,207,S203
Mk28,S220,181779,1,0,772,8,204,S203
Mk31,S220,187268,1,0,981,39,208,S203
Mk34,S220,191036,1,0,898,39,202,S203
Mk37,S220,194740,1,0,806,16,204,S203
Mk40,S220,199996,1,0,894,7,208,S203
Mk43,S220,203996,1,0,933,17,201,S203
Mk46,S220,207684,1,0,692,43,207,S203
Mk49,S220,212692,1,0,613,23,202,S203
Mk52,S220,216580,1,0,894,6,208,S203
Mk55,S220,220460,1,0,997,41,208,S203
Mk58,S220,225756,1,0,837,24,201,S203
Mk61,S220,229356,1,0,755,5,206,S203
Mk64,S220,233084,1,0,718,8,208,S203
Mk67,S220,238124,1,0,683,11,208,S203
Mk70,S221,242194,1,0,1221,20,203,S203
Mk73,S221,246425,1,0,1220,16,205,S203
Mk76,S220,251597,1,0,650,5,208,S203
Mk79,S220,255357,1,0,721,40,201,S203
Mk82,S220,258789,1,0,591,46,202,S203
Mk85,S220,263885,1,0,692,3,207,S203
Mk88,S220,267485,1,0,646,22,203,S203
Mk91,S220,271293,1,0,807,1,208,S203
Mk94,S220,276621,1,0,865,2,202,S203
Mk97,S220,280397,1,0,781,43,208,S203
Mk100,S220,284166,1,0,718,8,201,S203
Mk103,S220,289438,1,0,773,26,207,S203
Mk106,S220,292965,1,0,582,21,208,S203
Mk109,S220,296629,1,0,613,33,201,S203
Mk112,S220,301830,1,0,697,32,208,S203
Mk115,S220,305574,1,0,797,10,205,S203
Mk118,S220,309190,1,0,606,49,207,S203
Mk121,S220,314294,1,0,690,24,207,S203
Mk124,S220,317894,1,0,695,6,201,S203
Mk127,S220,321702,1,0,762,50,208,S203
Mk130,S221,326814,1,0,563,24,204,S203
Mk133,S220,330998,1,0,1192,11,207,S203
Mk136,S220,334806,1,0,757,40,202,S203
Mk139,S220,340166,1,0,812,3,201,S203
Mk142,S220,343839,1,0,766,24,206,S203
Mk145,S220,347654,1,0,751,47,207,S203
Mk148,S220,352599,1,0,592,41,207,S203
Mk151,S220,356159,1,0,673,9,203,S203
Mk154,S220,360111,1,0,899,10,204,S203
Mk157,S220,365295,1,0,623,20,207,S203
Mk160,S220,369007,1,0,640,38,201,S203
Mk163,S220,372503,1,0,620,46,201,S203
Mk166,S220,377775,1,0,758,4,204,S203
Mk169,S220,381367,1,0,546,48,201,S203
Mk172,S220,385207,1,0,824,18,201,S203
Mk175,S220,390583,1,0,1002,32,201,S203
Mk178,S220,394151,1,0,568,48,207,S203
Mk181,S220,397791,1,0,723,14,208,S203
Mk184,S220,402848,1,0,546,33,207,S203
Mk187,S220,406528,1,0,704,13,208,S203
Mk190,S220,410432,1,0,898,11,203,S203
Mk193,S220,415528,1,0,619,17,207,S203
Mk196,S220,419336,1,0,801,25,207,S203
Mk199,S220,423112,1,0,707,20,206,S203
Mk202,S220,428440,1,0,971,3,202,S203
Mk205,S220,432264,1,0,754,20,204,S203
Mk208,S220,435792,1,0,583,37,208,S203
Mk211,S220,440856,1,0,671,2,206,S203
Mk214,S220,444641,1,0,732,27,201,S203
Mk217,S220,448400,1,0,859,29,201,S203
Mk220,S220,453432,1,0,595,23,201,S203
Mk223,S220,457113,1,0,681,36,207,S203
Mk226,S220,460801,1,0,719,15,207,S203
Mk229,S220,471265,1,0,987,26,202,S203
Mk232,S220,475001,1,0,710,14,206,S203
Mk235,S220,478593,1,0,586,47,208,S203
Mk238,S220,483681,1,0,634,23,205,S203
Mk241,S220,487225,1,0,682,25,202,S203
Mk244,S220,490985,1,0,755,34,207,S203
Mk247,S220,496105,1,0,714,28,201,S203
Mk250,S220,499553,1,0,545,10,207,S203
Mk253,S220,502881,1,0,452,39,207,S203
Mk256,S220,507858,1,0,476,13,207,S203
Mk259,S220,511514,1,0,766,17,208,S203
Mk262,S220,515442,1,0,857,1,205,S203
Mk265,S220,520794,1,0,852,9,201,S203
Mk268,S220,524426,1,0,657,44,207,S203
Mk271,S220,528018,1,0,744,26,208,S203
Mk274,S220,533234,1,0,688,31,208,S203
Mk277,S220,537474,1,0,1219,15,208,S203
Mk280,S220,541426,1,0,951,5,203,S203
Mk283,S220,546394,1,0,542,49,202,S203
Mk286,S220,550034,1,0,731,34,201,S203
Mk289,S221,554179,1,0,1126,15,204,S203
Mk292,S220,559426,1,0,819,8,205,S203
Mk295,S220,563219,1,0,933,17,204,S203
Mk298,S220,566875,1,0,688,41,201,S203
Mk301,S220,571899,1,0,669,13,205,S203
Mk304,S220,575587,1,0,736,16,208,S203
Mk307,S220,579219,1,0,716,10,203,S203
Mk310,S220,584163,1,0,586,20,202,S203
Mk313,S220,587867,1,0,655,7,205,S203
Mk316,S220,591515,1,0,760,8,203,S203
Mk319,S220,596523,1,0,637,9,202,S203
Mk322,S220,600187,1,0,667,9,206,S203
Mk325,S221,604212,1,0,1032,42,201,S203
Mk328,S220,609252,1,0,618,16,202,S203
Mk331,S220,612948,1,0,724,19,205,S203
Mk334,S220,616804,1,0,935,31,207,S203
Mk337,S220,622028,1,0,689,4,201,S203
Mk340,S220,626148,1,0,1125,37,202,S203
Mk343,S220,630044,1,0,835,21,205,S203
Mk346,S220,635172,1,0,658,44,208,S203
Mk349,S220,638868,1,0,854,19,202,S203
Mk352,S221,642677,1,0,960,28,202,S203
Mk355,S220,647805,1,0,650,17,206,S203
Mk358,S220,651492,1,0,721,5,204,S203
Mk361,S220,655332,1,0,882,45,202,S203
Mk364,S220,660581,1,0,716,33,208,S203
Mk367,S220,664701,1,0,1117,1,204,S203
Mk370,S220,668413,1,0,804,8,207,S203
Mk373,S220,673605,1,0,671,20,201,S203
Mk376,S220,677365,1,0,808,3,203,S203
Mk379,S220,680981,1,0,700,18,202,S203
Mk382,S220,686413,1,0,933,22,202,S203
Mk385,S221,690544,1,0,1222,7,204,S203
Mk388,S220,694565,1,0,979,6,207,S203
Mk391,S220,699765,1,0,774,24,203,S203
Mk394,S220,703517,1,0,744,36,202,S203
Mk397,S220,707333,1,0,753,9,204,S203
Mk400,S221,713031,1,0,1221,4,203,S203
Mk403,S220,716830,1,0,848,3,204,S203
Mk406,S220,720630,1,0,742,47,202,S203
Mk409,S220,725846,1,0,766,9,205,S203
Mk412,S221,729702,1,0,918,15,203,S203
Mk415,S220,733526,1,0,782,5,201,S203
Mk418,S220,738911,1,0,820,43,201,S203
Mk421,S221,743118,1,0,1220,17,202,S203
Mk424,S220,746718,1,0,697,28,208,S203
Mk427,S220,751926,1,0,640,2,207,S203
Mk430,S220,755679,1,0,753,6,205,S203
Mk433,S220,759583,1,0,855,18,207,S203
Mk436,S221,765376,1,0,1221,31,202,S203
Mk439,S220,769023,1,0,649,30,208,S203
Mk442,S220,772847,1,0,971,26,201,S203
Mk445,S220,778279,1,0,1021,13,204,S203
Mk448,S220,782303,1,0,1077,6,202,S203
Mk451,S220,786471,1,0,1213,50,201,S203
Mk454,S220,800735,1,0,946,7,201,S203
Mk457,S220,804359,1,0,568,1,201,S203
Mk460,S220,808240,1,0,919,18,203,S203
Mk463,S220,813271,1,0,507,29,202,S203
Mk466,S220,817184,1,0,866,18,206,S203
Mk469,S220,820984,1,0,758,17,205,S203
Mk472,S220,826216,1,0,773,20,208,S203
Mk475,S220,829864,1,0,665,8,206,S203
Mk478,S220,833928,1,0,1090,14,204,S203
Mk481,S220,839624,1,0,1114,4,205,S203
Mk484,S220,843624,1,0,941,30,201,S203
Mk487,S220,847552,1,0,854,10,201,S203
Mk490,S220,852976,1,0,905,5,202,S203
Mk493,S220,856969,1,0,955,27,202,S203
Mk496,S220,860616,1,0,739,12,202,S203
Mk499,S220,866233,1,0,1165,14,203,S203
Mk502,S220,870145,1,0,1027,11,204,S203
Mk505,S221,874368,1,0,1221,33,202,S203
Mk508,S220,879977,1,0,1018,12,208,S203
Mk511,S220,883801,1,0,874,15,201,S203
Mk514,S221,887870,1,0,1221,16,203,S203
Mk517,S220,892961,1,0,667,23,203,S203
Mk520,S221,897044,1,0,1221,6,203,S203
Mk523,S220,900505,1,0,607,1,207,S203
Mk526,S220,905937,1,0,879,18,208,S203
Mk529,S221,910115,1,0,1220,15,202,S203
Mk532,S220,913746,1,0,584,49,208,S203
Mk535,S220,918690,1,0,592,30,207,S203
Mk538,S220,922282,1,0,746,29,207,S203
Mk541,S220,926058,1,0,821,35,208,S203
Mk544,S220,931026,1,0,488,8,202,S203
Mk547,S220,934642,1,0,573,14,202,S203
Mk550,S220,938219,1,0,587,16,206,S203
Mk553,S220,943347,1,0,721,34,202,S203
Mk556,S220,946858,1,0,660,25,204,S203
Mk559,S220,950387,1,0,674,1,206,S203
Mk562,S220,955506,1,0,658,12,204,S203
Mk565,S221,959515,1,0,1112,16,207,S203
Mk568,S220,963490,1,0,926,34,208,S203
Mk571,S220,968475,1,0,579,12,201,S203
Mk574,S220,972363,1,0,819,5,205,S203
Mk577,S220,976139,1,0,693,14,205,S203
Mk580,S220,981187,1,0,599,42,208,S203
Mk583,S220,984995,1,0,906,6,204,S203
Mk586,S220,988411,1,0,554,29,208,S203
Mk589,S220,993819,1,0,1046,40,207,S203
Mk592,S220,997427,1,0,711,19,206,S203
Mk595,S220,1000891,1,0,569,11,205,S203
Mk598,S220,1005940,1,0,656,49,201,S203
Mk601,S220,1009931,1,0,959,18,204,S203
Mk604,S220,1013580,1,0,601,37,201,S203
Mk607,S220,1018540,1,0,594,3,206,S203
Mk610,S220,1022188,1,0,704,45,207,S203
Mk613,S220,1025940,1,0,905,17,203,S203
Mk616,S220,1031076,1,0,614,22,205,S203
Mk619,S221,1034740,1,0,817,21,202,S203
Mk622,S220,1038700,1,0,988,11,202,S203
Mk625,S220,1043876,1,0,753,19,204,S203
Mk628,S220,1047740,1,0,922,20,205,S203
Mk631,S220,1051396,1,0,675,38,207,S203
Mk634,S220,1056436,1,0,636,22,208,S203
Mk637,S220,1059908,1,0,615,7,206,S203
Mk640,S220,1063781,1,0,873,19,201,S203
Mk643,S220,1069117,1,0,770,22,206,S203
Mk646,S220,1072757,1,0,637,9,208,S203
Mk649,S220,1076373,1,0,706,10,208,S203
Mk652,S221,1082125,1,0,1220,1,202,S203
Mk655,S220,1086109,1,0,992,14,207,S203
Mk658,S220,1089989,1,0,854,7,202,S203
Mk661,S220,1095381,1,0,857,2,204,S203
Mk664,S220,1099077,1,0,801,4,207,S203
Mk667,S220,1102886,1,0,855,30,202,S203
Mk670,S220,1108093,1,0,654,4,208,S203
Mk673,S220,1111774,1,0,795,22,201,S203
Mk676,S221,1115518,1,0,813,27,208,S203
Mk679,S220,1122886,1,0,897,15,206,S203
Mk682,S220,1126886,1,0,1149,25,206,S203
Mk685,S220,1130462,1,0,662,21,201,S203
Mk688,S220,1135902,1,0,977,25,203,S203
Mk691,S220,1139542,1,0,641,39,201,S203
Mk694,S220,1143430,1,0,894,22,207,S203
Mk697,S220,1148606,1,0,721,10,206,S203
Mk700,S220,1152302,1,0,753,15,205,S203
Mk703,S220,1156062,1,0,703,19,207,S203
Mk706,S220,1161502,1,0,881,2,201,S203
Mk709,S220,1165359,1,0,805,23,206,S203
Mk712,S220,1169199,1,0,769,25,208,S203
Mk715,S220,1174303,1,0,755,23,204,S203
Mk718,S220,1177975,1,0,771,21,204,S203
Mk721,S220,1181511,1,0,588,3,205,S203
Mk724,S220,1186879,1,0,922,12,203,S203
Mk727,S221,1190952,1,0,1221,5,207,S203
Mk730,S220,1194447,1,0,646,44,202,S203
Mk733,S220,1199543,1,0,552,27,207,S203
Mk736,S220,1203088,1,0,702,13,206,S203
Mk739,S220,1206920,1,0,794,36,208,S203
Mk742,S220,1212039,1,0,698,12,206,S203
Mk745,S220,1215879,1,0,889,37,207,S203
Mk748,S220,1219400,1,0,627,28,207,S203
Mk751,S220,1224392,1,0,641,45,208,S203
Mk754,S220,1228488,1,0,1014,41,202,S203
Mk757,S220,1232312,1,0,863,23,208,S203
Mk760,S220,1237689,1,0,998,35,202,S203
Mk763,S220,1241544,1,0,803,35,207,S203
Mk766,S220,1245232,1,0,843,45,201,S203
Mk769,S221,1250977,1,0,1221,46,208,S203
Mk772,S220,1254953,1,0,931,43,202,S203
Mk775,S220,1258544,1,0,723,2,205,S203
Mk778,S220,1263648,1,0,758,1,203,S203
Mk781,S220,1267225,1,0,719,2,208,S203
Mk784,S220,1271313,1,0,992,32,207,S203
Mk787,S220,1276305,1,0,613,7,207,S203
Mk790,S220,1280377,1,0,1177,32,202,S203
Mk793,S220,1284233,1,0,1000,48,208,S203
Mk796,S220,1289273,1,0,566,19,203,S203
Mk799,S220,1292633,1,0,499,22,204,S203
Mk802,S220,1296441,1,0,832,21,203,S203
Mk805,S220,1301522,1,0,567,38,208,S203
Mk808,S220,1305281,1,0,855,21,207,S203
Mk811,S220,1309065,1,0,731,12,205,S203
Mk814,S220,1314370,1,0,828,13,203,S203
Mk817,S220,1318466,1,0,1216,31,201,S203
Mk820,S220,1322202,1,0,840,10,202,S203
Mk823,S220,1327434,1,0,699,48,202,S203
Mk826,S220,1331314,1,0,902,40,208,S203
Mk829,S220,1335106,1,0,934,18,205,S203
Mk832,S220,1340426,1,0,741,12,207,S203
Mk835,S220,1344259,1,0,921,38,202,S203
Mk838,S220,1347770,1,0,594,7,203,S203
Mk841,S220,1352938,1,0,618,42,207,S203
Mk844,S220,1356666,1,0,773,11,206,S203
Mk847,S221,1360410,1,0,747,19,208,S203
Mk850,S220,1365555,1,0,791,44,201,S203
Mk853,S220,1369131,1,0,675,3,208,S203
Mk856,S220,1372907,1,0,750,14,201,S203
Mk859,S220,1378483,1,0,1118,24,208,S203
Mk862,S220,1382411,1,0,887,35,201,S203
Mk865,S221,1386227,1,0,911,23,207,S203
Mk868,S220,1391595,1,0,795,4,202,S203
Mk871,S221,1395770,1,0,1222,11,201,S203
Mk874,S220,1399499,1,0,715,50,207,S203
Mk877,S220,1404603,1,0,701,13,202,S203
Mk880,S220,1408003,1,0,501,50,202,S203
Mk883,S220,1411860,1,0,989,13,201,S203
Mk886,S220,1417268,1,0,971,6,206,S203
Mk889,S220,1420948,1,0,718,25,205,S203
Mk892,S220,1424716,1,0,716,24,202,S203
Mk895,S220,1429916,1,0,623,21,206,S203
Mk898,S220,1433636,1,0,824,2,203,S203
Mk901,S220,1437196,1,0,683,25,201,S203
Mk4,S221,135409,1,0,1220,24,204,S204
Mk7,S220,139506,1,0,1076,17,208,S204
Mk10,S221,143953,1,0,1220,19,208,S204
Mk13,S220,149202,1,0,864,9,208,S204
Mk16,S220,153018,1,0,906,32,202,S204
Mk19,S220,156578,1,0,704,6,207,S204
Mk22,S220,162218,1,0,1220,14,206,S204
Mk25,S221,166440,1,0,1221,39,201,S204
Mk28,S220,170435,1,0,1004,44,208,S204
Mk31,S220,175643,1,0,833,33,207,S204
Mk34,S221,179812,1,0,1220,33,202,S204
Mk37,S221,184085,1,0,1220,1,204,S204
Mk40,S220,189347,1,0,837,21,202,S204
Mk43,S221,193517,1,0,1220,22,207,S204
Mk46,S220,197163,1,0,739,29,202,S204
Mk49,S221,202956,1,0,1220,32,207,S204
Mk52,S220,206692,1,0,881,21,201,S204
Mk55,S220,210787,1,0,1143,40,202,S204
Mk58,S220,216132,1,0,772,14,201,S204
Mk61,S220,219636,1,0,563,17,207,S204
Mk64,S220,223828,1,0,1164,4,202,S204
Mk67,S220,229364,1,0,1060,5,201,S204
Mk70,S220,233148,1,0,741,4,201,S204
Mk73,S220,236796,1,0,659,3,202,S204
Mk76,S220,242068,1,0,711,8,202,S204
Mk79,S221,246355,1,0,1221,20,207,S204
Mk82,S220,250604,1,0,1199,46,201,S204
Mk85,S221,256354,1,0,1221,17,206,S204
Mk88,S221,260529,1,0,1220,23,205,S204
Mk91,S220,264588,1,0,1204,22,202,S204
Mk94,S220,269757,1,0,737,24,208,S204
Mk97,S220,273733,1,0,900,15,204,S204
Mk100,S220,277253,1,0,617,39,207,S204
Mk103,S220,282925,1,0,1148,18,206,S204
Mk106,S220,287037,1,0,1065,5,205,S204
Mk109,S220,290877,1,0,790,5,203,S204
Mk112,S221,296507,1,0,1221,5,202,S204
Mk115,S221,300726,1,0,1221,9,201,S204
Mk118,S220,304493,1,0,815,10,203,S204
Mk121,S220,309630,1,0,789,32,201,S204
Mk124,S220,313630,1,0,998,17,203,S204
Mk127,S221,317848,1,0,1220,16,207,S204
Mk130,S220,323485,1,0,1069,1,205,S204
Mk133,S221,327661,1,0,1220,45,201,S204
Mk136,S221,331884,1,0,1220,42,208,S204
Mk139,S220,337254,1,0,1012,13,204,S204
Mk142,S220,341030,1,0,812,7,202,S204
Mk145,S220,344822,1,0,784,1,202,S204
Mk148,S221,350553,1,0,1221,2,205,S204
Mk151,S221,354623,1,0,1221,11,206,S204
Mk154,S220,358750,1,0,1117,18,205,S204
Mk157,S220,364463,1,0,1138,21,208,S204
Mk160,S220,368271,1,0,757,7,208,S204
Mk163,S220,372495,1,0,1143,17,202,S204
Mk166,S220,377751,1,0,836,2,201,S204
Mk169,S221,382021,1,0,1220,5,208,S204
Mk172,S220,386263,1,0,1195,39,208,S204
Mk175,S220,391807,1,0,1163,19,203,S204
Mk178,S220,395351,1,0,681,1,207,S204
Mk181,S220,399232,1,0,829,13,206,S204
Mk184,S220,404600,1,0,797,25,204,S204
Mk187,S221,408699,1,0,1221,32,208,S204
Mk190,S221,412872,1,0,1221,31,202,S204
Mk193,S220,418127,1,0,733,2,202,S204
Mk196,S220,421728,1,0,581,41,201,S204
Mk199,S220,425536,1,0,937,22,206,S204
Mk202,S220,430816,1,0,748,15,205,S204
Mk205,S220,434984,1,0,1119,8,207,S204
Mk208,S220,439016,1,0,1036,12,203,S204
Mk211,S221,444464,1,0,1069,28,202,S204
Mk214,S221,448657,1,0,1220,7,207,S204
Mk217,S220,452480,1,0,932,9,204,S204
Mk220,S220,458160,1,0,1212,46,202,S204
Mk223,S220,461624,1,0,622,13,207,S204
Mk226,S220,465201,1,0,731,6,205,S204
Mk229,S221,486648,1,0,1220,13,203,S204
Mk232,S220,490145,1,0,614,34,207,S204
Mk235,S220,493809,1,0,762,3,201,S204
Mk238,S220,498993,1,0,785,17,205,S204
Mk241,S220,502737,1,0,794,20,206,S204
Mk244,S220,506425,1,0,822,13,205,S204
Mk247,S221,511721,1,0,832,48,208,S204
Mk250,S220,515537,1,0,850,39,202,S204
Mk253,S221,519667,1,0,1220,9,206,S204
Mk256,S220,525345,1,0,1135,20,202,S204
Mk259,S220,529338,1,0,927,20,204,S204
Mk262,S221,533518,1,0,1221,5,207,S204
Mk265,S221,539100,1,0,1221,14,202,S204
Mk268,S220,542722,1,0,618,7,205,S204
Mk271,S220,546378,1,0,801,23,208,S204
Mk274,S220,551578,1,0,841,8,201,S204
Mk277,S220,555538,1,0,962,40,201,S204
Mk280,S220,559035,1,0,626,47,201,S204
Mk283,S220,564298,1,0,865,21,205,S204
Mk286,S221,568299,1,0,1030,8,205,S204
Mk289,S221,572371,1,0,1221,5,206,S204
Mk292,S220,577579,1,0,689,49,207,S204
Mk295,S220,581242,1,0,761,10,204,S204
Mk298,S220,585515,1,0,1210,37,208,S204
Mk301,S220,590915,1,0,977,38,208,S204
Mk304,S220,594795,1,0,961,3,208,S204
Mk307,S220,598891,1,0,1077,18,203,S204
Mk310,S220,604619,1,0,1176,16,203,S204
Mk313,S220,608187,1,0,643,49,201,S204
Mk316,S220,611851,1,0,612,6,202,S204
Mk319,S220,617227,1,0,919,4,207,S204
Mk322,S220,620972,1,0,764,3,204,S204
Mk325,S220,625196,1,0,1160,30,207,S204
Mk328,S220,630180,1,0,617,22,201,S204
Mk331,S220,633644,1,0,557,37,207,S204
Mk334,S220,637092,1,0,539,43,201,S204
Mk337,S220,642252,1,0,649,16,202,S204
Mk340,S220,645900,1,0,680,50,208,S204
Mk343,S220,649900,1,0,921,17,204,S204
Mk346,S220,655132,1,0,766,30,208,S204
Mk349,S220,658652,1,0,664,38,202,S204
Mk352,S221,662148,1,0,587,18,204,S204
Mk355,S220,667620,1,0,915,1,201,S204
Mk358,S220,671284,1,0,700,13,208,S204
Mk361,S220,675484,1,0,1199,8,208,S204
Mk364,S220,681061,1,0,1208,24,205,S204
Mk367,S220,684749,1,0,734,19,202,S204
Mk370,S220,688309,1,0,689,10,207,S204
Mk373,S220,693333,1,0,675,45,202,S204
Mk376,S220,697133,1,0,781,22,203,S204
Mk379,S220,700629,1,0,484,14,207,S204
Mk382,S220,705797,1,0,660,11,207,S204
Mk385,S220,709581,1,0,731,30,201,S204
Mk388,S220,713453,1,0,794,45,208,S204
Mk391,S220,718878,1,0,861,9,203,S204
Mk394,S220,723093,1,0,1171,11,204,S204
Mk397,S220,726861,1,0,740,20,208,S204
Mk400,S220,731918,1,0,578,30,202,S204
Mk403,S220,735686,1,0,733,4,204,S204
Mk406,S220,739454,1,0,713,1,203,S204
Mk409,S220,744422,1,0,616,49,208,S204
Mk412,S220,747974,1,0,688,13,202,S204
Mk415,S220,751982,1,0,1108,11,203,S204
Mk418,S221,757690,1,0,1220,36,208,S204
Mk421,S220,761639,1,0,1050,5,204,S204
Mk424,S220,765414,1,0,812,11,205,S204
Mk427,S220,770654,1,0,834,2,207,S204
Mk430,S220,774390,1,0,738,21,204,S204
Mk433,S220,778479,1,0,1115,20,203,S204
Mk436,S220,783887,1,0,900,7,203,S204
Mk439,S220,787655,1,0,703,23,203,S204
Mk442,S220,791247,1,0,727,44,207,S204
Mk445,S220,796215,1,0,612,12,207,S204
Mk448,S220,799647,1,0,540,26,201,S204
Mk451,S220,803207,1,0,656,16,204,S204
Mk454,S220,817543,1,0,1048,29,201,S204
Mk457,S220,821536,1,0,1093,9,205,S204
Mk460,S221,825698,1,0,1221,25,206,S204
Mk463,S220,831296,1,0,1177,41,208,S204
Mk466,S220,835384,1,0,1131,50,207,S204
Mk469,S220,839304,1,0,847,21,203,S204
Mk472,S220,844608,1,0,757,44,201,S204
Mk475,S220,848120,1,0,601,36,202,S204
Mk478,S220,851768,1,0,586,34,202,S204
Mk481,S220,856896,1,0,752,10,206,S204
Mk484,S220,860520,1,0,667,48,207,S204
Mk487,S220,864312,1,0,892,16,208,S204
Mk490,S220,869441,1,0,716,43,208,S204
Mk493,S220,873216,1,0,711,38,201,S204
Mk496,S220,876849,1,0,760,6,206,S204
Mk499,S220,882000,1,0,680,35,202,S204
Mk502,S220,885905,1,0,857,29,207,S204
Mk505,S220,889617,1,0,762,1,206,S204
Mk508,S220,894833,1,0,760,10,205,S204
Mk511,S220,898401,1,0,563,27,202,S204
Mk514,S220,902105,1,0,814,22,205,S204
Mk517,S220,907265,1,0,810,50,201,S204
Mk520,S220,910793,1,0,571,15,207,S204
Mk523,S220,914569,1,0,856,35,208,S204
Mk526,S220,919569,1,0,578,47,207,S204
Mk529,S220,923081,1,0,653,45,207,S204
Mk532,S220,926513,1,0,581,6,208,S204
Mk535,S220,931425,1,0,561,37,202,S204
Mk538,S220,935178,1,0,685,6,201,S204
Mk541,S220,938890,1,0,666,2,208,S204
Mk544,S221,944685,1,0,1221,2,204,S204
Mk547,S220,948394,1,0,806,27,201,S204
Mk550,S220,952106,1,0,808,28,201,S204
Mk553,S220,957410,1,0,896,48,202,S204
Mk556,S220,961026,1,0,673,29,208,S204
Mk559,S220,965026,1,0,1151,4,203,S204
Mk562,S220,970379,1,0,887,34,208,S204
Mk565,S220,973898,1,0,616,25,202,S204
Mk568,S220,977675,1,0,767,6,204,S204
Mk571,S220,983219,1,0,1157,19,201,S204
Mk574,S220,986979,1,0,720,16,206,S204
Mk577,S220,990595,1,0,716,17,201,S204
Mk580,S220,995779,1,0,689,15,208,S204
Mk583,S220,999531,1,0,741,14,204,S204
Mk586,S220,1003339,1,0,747,19,204,S204
Mk589,S220,1008379,1,0,566,35,207,S204
Mk592,S220,1011851,1,0,617,38,207,S204
Mk595,S220,1015587,1,0,836,25,207,S204
Mk598,S220,1020691,1,0,529,23,201,S204
Mk601,S220,1024523,1,0,823,3,205,S204
Mk604,S220,1028260,1,0,750,12,205,S204
Mk607,S220,1033572,1,0,829,42,207,S204
Mk610,S220,1037420,1,0,900,3,206,S204
Mk613,S220,1040972,1,0,593,27,208,S204
Mk616,S220,1046516,1,0,1092,4,205,S204
Mk619,S220,1050380,1,0,777,44,202,S204
Mk622,S220,1054260,1,0,838,15,203,S204
Mk625,S220,1059436,1,0,613,19,207,S204
Mk628,S220,1063133,1,0,652,7,204,S204
Mk631,S220,1067132,1,0,941,33,201,S204
Mk634,S220,1072508,1,0,855,12,204,S204
Mk637,S220,1076413,1,0,994,42,201,S204
Mk640,S220,1080181,1,0,867,28,207,S204
Mk643,S220,1085428,1,0,861,13,201,S204
Mk646,S221,1089093,1,0,741,20,205,S204
Mk649,S220,1093197,1,0,1136,19,206,S204
Mk652,S220,1098253,1,0,637,36,201,S204
Mk655,S221,1102141,1,0,964,24,202,S204
Mk658,S220,1106109,1,0,917,26,207,S204
Mk661,S221,1111806,1,0,1221,14,205,S204
Mk664,S220,1115661,1,0,874,12,201,S204
Mk667,S220,1119437,1,0,725,14,208,S204
Mk670,S221,1125163,1,0,1221,35,201,S204
Mk673,S220,1128750,1,0,682,26,202,S204
Mk676,S220,1132814,1,0,1062,18,202,S204
Mk679,S220,1147374,1,0,921,40,207,S204
Mk682,S220,1151478,1,0,1217,24,203,S204
Mk685,S221,1155705,1,0,1221,2,206,S204
Mk688,S220,1160974,1,0,698,18,207,S204
Mk691,S220,1164879,1,0,863,28,208,S204
Mk694,S220,1168734,1,0,760,41,207,S204
Mk697,S220,1173926,1,0,799,47,202,S204
Mk700,S220,1177502,1,0,622,41,202,S204
Mk703,S220,1181374,1,0,915,15,202,S204
Mk706,S220,1186727,1,0,777,34,201,S204
Mk709,S220,1190423,1,0,715,48,201,S204
Mk712,S221,1194407,1,0,957,23,207,S204
Mk715,S221,1200202,1,0,1222,40,208,S204
Mk718,S220,1204215,1,0,1165,22,208,S204
Mk721,S220,1207712,1,0,626,33,208,S204
